614	123	5	3	18
615	123	5	2	18
616	123	5	2	18
617	124	5	2	18
618	124	5	1	18
619	124	5	1	18
620	125	5	1	18
621	125	5	0	18
622	125	5	0	18
623	125	5	0	17
624	125	5	0	17
625	125	5	5	17
626	126	5	5	17
627	126	5	4	17
628	126	5	4	17
629	127	5	4	17
630	127	5	3	17
631	127	5	3	17
632	128	5	3	17
633	128	5	2	17
634	128	5	2	17
635	129	5	2	17
636	129	5	1	17
637	129	5	1	17
638	130	5	1	17
639	130	5	0	17
640	130	5	0	17
641	130	5	0	16
642	130	5	0	16
643	130	5	5	16
644	131	5	5	16
645	131	5	4	16
646	131	5	4	16
647	132	5	4	16
648	132	5	3	16
649	132	5	3	16
650	133	5	3	16
651	133	5	2	16
652	133	5	2	16
653	134	5	2	16
654	134	5	1	16
655	134	5	1	16
656	135	5	1	16
657	135	5	0	16
658	135	5	0	16
659	135	5	0	15
660	135	5	0	15
661	135	5	5	15
662	136	5	5	15
663	136	5	4	15
664	136	5	4	15
665	137	5	4	15
666	137	5	3	15
667	137	5	3	15
668	138	5	3	15
669	138	5	2	15
670	138	5	2	15
671	139	5	2	15
672	139	5	1	15
673	139	5	1	15
674	140	5	1	15
675	140	5	0	15
676	140	5	0	15
677	140	5	0	14
678	140	5	0	14
679	140	5	5	14
680	141	5	5	14
681	141	5	4	14
682	141	5	4	14
683	142	5	4	14
684	142	5	3	14
685	142	5	3	14
686	143	5	3	14
687	143	5	2	14
688	143	5	2	14
689	144	5	2	14
690	144	5	1	14
691	144	5	1	14
692	145	5	1	14
693	145	5	0	14
694	145	5	0	14
695	145	5	0	13
696	145	5	0	13
697	145	5	5	13
698	146	5	5	13
699	146	5	4	13
700	146	5	4	13
701	147	5	4	13
702	147	5	3	13
703	147	5	3	13
704	148	5	3	13
705	148	5	2	13
706	148	5	2	13
707	149	5	2	13
708	149	5	1	13
709	149	5	1	13
710	150	5	1	13
711	150	5	0	13
712	150	5	0	13
713	150	5	0	12
714	150	5	0	12
715	150	5	5	12
716	151	5	5	12
717	151	5	4	12
718	151	5	4	12
719	152	5	4	12
720	152	5	3	12
721	152	5	3	12
722	153	5	3	12
723	153	5	2	12
724	153	5	2	12
725	154	5	2	12
726	154	5	1	12
727	154	5	1	12
728	155	5	1	12
729	155	5	0	12
730	155	5	0	12
731	155	5	0	11
732	155	5	0	11
733	155	5	5	11
734	156	5	5	11
735	156	5	4	11
736	156	5	4	11
737	157	5	4	11
738	157	5	3	11
739	157	5	3	11
740	158	5	3	11
741	158	5	2	11
742	158	5	2	11
743	159	5	2	11
744	159	5	1	11
745	159	5	1	11
746	160	5	1	11
747	160	5	0	11
748	160	5	0	11
749	160	5	0	10
750	160	5	0	10
751	160	5	5	10
752	161	5	5	10
753	161	5	4	10
754	161	5	4	10
755	162	5	4	10
756	162	5	3	10
757	162	5	3	10
758	163	5	3	10
759	163	5	2	10
760	163	5	2	10
761	164	5	2	10
762	164	5	1	10
763	164	5	1	10
764	165	5	1	10
765	165	5	0	10
766	165	5	0	10
767	165	5	0	9
768	165	5	0	9
769	165	5	5	9
770	166	5	5	9
771	166	5	4	9
772	166	5	4	9
773	167	5	4	9
774	167	5	3	9
775	167	5	3	9
776	168	5	3	9
777	168	5	2	9
778	168	5	2	9
779	169	5	2	9
780	169	5	1	9
781	169	5	1	9
782	170	5	1	9
783	170	5	0	9
784	170	5	0	9
785	170	5	0	8
786	170	5	0	8
787	170	5	5	8
788	171	5	5	8
789	171	5	4	8
790	171	5	4	8
791	172	5	4	8
792	172	5	3	8
793	172	5	3	8
794	173	5	3	8
795	173	5	2	8
796	173	5	2	8
797	174	5	2	8
798	174	5	1	8
799	174	5	1	8
800	175	5	1	8
801	175	5	0	8
802	175	5	0	8
803	175	5	0	7
804	175	5	0	7
805	175	5	5	7
806	176	5	5	7
807	176	5	4	7
808	176	5	4	7
809	177	5	4	7
810	177	5	3	7
811	177	5	3	7
812	178	5	3	7
813	178	5	2	7
814	178	5	2	7
815	179	5	2	7
816	179	5	1	7
817	179	5	1	7
818	180	5	1	7
819	180	5	0	7
820	180	5	0	7
821	180	5	0	6
822	180	5	0	6
823	180	5	5	6
824	181	5	5	6
825	181	5	4	6
826	181	5	4	6
827	182	5	4	6
828	182	5	3	6
829	182	5	3	6
830	183	5	3	6
831	183	5	2	6
832	183	5	2	6
833	184	5	2	6
834	184	5	1	6
835	184	5	1	6
836	185	5	1	6
837	185	5	0	6
838	185	5	0	6
839	185	5	0	5
840	185	5	0	5
841	185	5	5	5
842	186	5	5	5
843	186	5	4	5
844	186	5	4	5
845	187	5	4	5
846	187	5	3	5
847	187	5	3	5
848	188	5	3	5
849	188	5	2	5
850	188	5	2	5
851	189	5	2	5
852	189	5	1	5
853	189	5	1	5
854	190	5	1	5
855	190	5	0	5
856	190	5	0	5
857	190	5	0	4
858	190	5	0	4
859	190	5	5	4
860	191	5	5	4
861	191	5	4	4
862	191	5	4	4
863	192	5	4	4
864	192	5	3	4
865	192	5	3	4
866	193	5	3	4
867	193	5	2	4
868	193	5	2	4
869	194	5	2	4
870	194	5	1	4
871	194	5	1	4
872	195	5	1	4
873	195	5	0	4
874	195	5	0	4
875	195	5	0	3
876	195	5	0	3
877	195	5	5	3
878	196	5	5	3
879	196	5	4	3
880	196	5	4	3
881	197	5	4	3
882	197	5	3	3
883	197	5	3	3
884	198	5	3	3
885	198	5	2	3
886	198	5	2	3
887	199	5	2	3
888	199	5	1	3
889	199	5	1	3
890	200	5	1	3
891	200	5	0	3
892	200	5	0	3
893	200	5	0	2
894	200	5	0	2
895	200	5	5	2
896	201	5	5	2
897	201	5	4	2
898	201	5	4	2
899	202	5	4	2
900	202	5	3	2
901	202	5	3	2
902	203	5	3	2
903	203	5	2	2
904	203	5	2	2
905	204	5	2	2
906	204	5	1	2
907	204	5	1	2
908	205	5	1	2
909	205	5	0	2
910	205	5	0	2
911	205	5	0	1
912	205	5	0	1
913	205	5	5	1
914	206	5	5	1
915	206	5	4	1
916	206	5	4	1
917	207	5	4	1
918	207	5	3	1
919	207	5	3	1
920	208	5	3	1
921	208	5	2	1
922	208	5	2	1
923	209	5	2	1
924	209	5	1	1
925	209	5	1	1
926	210	5	1	1
927	210	5	0	1
928	210	5	0	1
929	210	5	0	0
930	210	5	0	0
931	210	4	0	0
932	210	4	4	0
933	210	4	4	4
934	210	4	4	3
935	210	4	5	3
936	210	4	5	3
937	210	4	5	2
938	210	4	6	2
939	210	4	6	2
940	210	4	6	1
941	210	4	7	1
942	210	4	7	1
943	210	4	7	0
944	210	4	8	0
945	210	4	8	0
946	210	4	8	0
947	210	4	-16	0
948	210	4	-16	0
949	210	4	-16	210
950	0	4	-16	210
951	0	4	4	210
952	1	4	4	210
953	1	4	3	210
954	1	4	3	210
955	2	4	3	210
956	2	4	2	210
957	2	4	2	210
958	3	4	2	210
959	3	4	1	210
960	3	4	1	210
961	4	4	1	210
962	4	4	0	210
963	4	4	0	210
964	4	4	0	209
965	4	4	0	209
966	4	4	4	209
967	5	4	4	209
968	5	4	3	209
969	5	4	3	209
970	6	4	3	209
971	6	4	2	209
972	6	4	2	209
973	7	4	2	209
974	7	4	1	209
975	7	4	1	209
976	8	4	1	209
977	8	4	0	209
978	8	4	0	209
979	8	4	0	208
980	8	4	0	208
981	8	4	4	208
982	9	4	4	208
983	9	4	3	208
984	9	4	3	208
985	10	4	3	208
986	10	4	2	208
987	10	4	2	208
988	11	4	2	208
989	11	4	1	208
990	11	4	1	208
991	12	4	1	208
992	12	4	0	208
993	12	4	0	208
994	12	4	0	207
995	12	4	0	207
996	12	4	4	207
997	13	4	4	207
998	13	4	3	207
999	13	4	3	207
1000	14	4	3	207
1001	14	4	2	207
1002	14	4	2	207
1003	15	4	2	207
1004	15	4	1	207
1005	15	4	1	207
1006	16	4	1	207
1007	16	4	0	207
1008	16	4	0	207
1009	16	4	0	206
1010	16	4	0	206
1011	16	4	4	206
1012	17	4	4	206
1013	17	4	3	206
1014	17	4	3	206
1015	18	4	3	206
1016	18	4	2	206
1017	18	4	2	206
1018	19	4	2	206
1019	19	4	1	206
1020	19	4	1	206
1021	20	4	1	206
1022	20	4	0	206
1023	20	4	0	206
1024	20	4	0	205
1025	20	4	0	205
1026	20	4	4	205
1027	21	4	4	205
1028	21	4	3	205
1029	21	4	3	205
1030	22	4	3	205
1031	22	4	2	205
1032	22	4	2	205
1033	23	4	2	205
1034	23	4	1	205
1035	23	4	1	205
1036	24	4	1	205
1037	24	4	0	205
1038	24	4	0	205
1039	24	4	0	204
1040	24	4	0	204
1041	24	4	4	204
1042	25	4	4	204
1043	25	4	3	204
1044	25	4	3	204
1045	26	4	3	204
1046	26	4	2	204
1047	26	4	2	204
1048	27	4	2	204
1049	27	4	1	204
1050	27	4	1	204
1051	28	4	1	204
1052	28	4	0	204
1053	28	4	0	204
1054	28	4	0	203
1055	28	4	0	203
1056	28	4	4	203
1057	29	4	4	203
1058	29	4	3	203
1059	29	4	3	203
1060	30	4	3	203
1061	30	4	2	203
1062	30	4	2	203
1063	31	4	2	203
1064	31	4	1	203
1065	31	4	1	203
1066	32	4	1	203
1067	32	4	0	203
1068	32	4	0	203
1069	32	4	0	202
1070	32	4	0	202
1071	32	4	4	202
1072	33	4	4	202
1073	33	4	3	202
1074	33	4	3	202
1075	34	4	3	202
1076	34	4	2	202
1077	34	4	2	202
1078	35	4	2	202
1079	35	4	1	202
1080	35	4	1	202
1081	36	4	1	202
1082	36	4	0	202
1083	36	4	0	202
1084	36	4	0	201
1085	36	4	0	201
1086	36	4	4	201
1087	37	4	4	201
1088	37	4	3	201
1089	37	4	3	201
1090	38	4	3	201
1091	38	4	2	201
1092	38	4	2	201
1093	39	4	2	201
1094	39	4	1	201
1095	39	4	1	201
1096	40	4	1	201
1097	40	4	0	201
1098	40	4	0	201
1099	40	4	0	200
1100	40	4	0	200
1101	40	4	4	200
1102	41	4	4	200
1103	41	4	3	200
1104	41	4	3	200
1105	42	4	3	200
1106	42	4	2	200
1107	42	4	2	200
1108	43	4	2	200
1109	43	4	1	200
1110	43	4	1	200
1111	44	4	1	200
1112	44	4	0	200
1113	44	4	0	200
1114	44	4	0	199
1115	44	4	0	199
1116	44	4	4	199
1117	45	4	4	199
1118	45	4	3	199
1119	45	4	3	199
1120	46	4	3	199
1121	46	4	2	199
1122	46	4	2	199
1123	47	4	2	199
1124	47	4	1	199
1125	47	4	1	199
1126	48	4	1	199
1127	48	4	0	199
1128	48	4	0	199
1129	48	4	0	198
1130	48	4	0	198
1131	48	4	4	198
1132	49	4	4	198
1133	49	4	3	198
1134	49	4	3	198
1135	50	4	3	198
1136	50	4	2	198
1137	50	4	2	198
1138	51	4	2	198
1139	51	4	1	198
1140	51	4	1	198
1141	52	4	1	198
1142	52	4	0	198
1143	52	4	0	198
1144	52	4	0	197
1145	52	4	0	197
1146	52	4	4	197
1147	53	4	4	197
1148	53	4	3	197
1149	53	4	3	197
1150	54	4	3	197
1151	54	4	2	197
1152	54	4	2	197
1153	55	4	2	197
1154	55	4	1	197
1155	55	4	1	197
1156	56	4	1	197
1157	56	4	0	197
1158	56	4	0	197
1159	56	4	0	196
1160	56	4	0	196
1161	56	4	4	196
1162	57	4	4	196
1163	57	4	3	196
1164	57	4	3	196
1165	58	4	3	196
1166	58	4	2	196
1167	58	4	2	196
1168	59	4	2	196
1169	59	4	1	196
1170	59	4	1	196
1171	60	4	1	196
1172	60	4	0	196
1173	60	4	0	196
1174	60	4	0	195
1175	60	4	0	195
1176	60	4	4	195
1177	61	4	4	195
1178	61	4	3	195
1179	61	4	3	195
1180	62	4	3	195
1181	62	4	2	195
1182	62	4	2	195
1183	63	4	2	195
1184	63	4	1	195
1185	63	4	1	195
1186	64	4	1	195
1187	64	4	0	195
1188	64	4	0	195
1189	64	4	0	194
1190	64	4	0	194
1191	64	4	4	194
1192	65	4	4	194
1193	65	4	3	194
1194	65	4	3	194
1195	66	4	3	194
1196	66	4	2	194
1197	66	4	2	194
1198	67	4	2	194
1199	67	4	1	194
1200	67	4	1	194
1201	68	4	1	194
1202	68	4	0	194
1203	68	4	0	194
1204	68	4	0	193
1205	68	4	0	193
1206	68	4	4	193
1207	69	4	4	193
1208	69	4	3	193
1209	69	4	3	193
1210	70	4	3	193
1211	70	4	2	193
1212	70	4	2	193
1213	71	4	2	193
1214	71	4	1	193
1215	71	4	1	193
1216	72	4	1	193
1217	72	4	0	193
1218	72	4	0	193
1219	72	4	0	192
1220	72	4	0	192
1221	72	4	4	192
1222	73	4	4	192
1223	73	4	3	192
1224	73	4	3	192
1225	74	4	3	192
1226	74	4	2	192
1227	74	4	2	192
1228	75	4	2	192
1229	75	4	1	192
1230	75	4	1	192
1231	76	4	1	192
1232	76	4	0	192
1233	76	4	0	192
1234	76	4	0	191
1235	76	4	0	191
1236	76	4	4	191
1237	77	4	4	191
1238	77	4	3	191
1239	77	4	3	191
1240	78	4	3	191
1241	78	4	2	191
1242	78	4	2	191
1243	79	4	2	191
1244	79	4	1	191
1245	79	4	1	191
1246	80	4	1	191
1247	80	4	0	191
1248	80	4	0	191
1249	80	4	0	190
1250	80	4	0	190
1251	80	4	4	190
1252	81	4	4	190
1253	81	4	3	190
1254	81	4	3	190
1255	82	4	3	190
1256	82	4	2	190
1257	82	4	2	190
1258	83	4	2	190
1259	83	4	1	190
1260	83	4	1	190
1261	84	4	1	190
1262	84	4	0	190
1263	84	4	0	190
1264	84	4	0	189
1265	84	4	0	189
1266	84	4	4	189
1267	85	4	4	189
1268	85	4	3	189
1269	85	4	3	189
1270	86	4	3	189
1271	86	4	2	189
1272	86	4	2	189
1273	87	4	2	189
1274	87	4	1	189
1275	87	4	1	189
1276	88	4	1	189
1277	88	4	0	189
1278	88	4	0	189
1279	88	4	0	188
1280	88	4	0	188
1281	88	4	4	188
1282	89	4	4	188
1283	89	4	3	188
1284	89	4	3	188
1285	90	4	3	188
1286	90	4	2	188
1287	90	4	2	188
1288	91	4	2	188
1289	91	4	1	188
1290	91	4	1	188
1291	92	4	1	188
1292	92	4	0	188
1293	92	4	0	188
1294	92	4	0	187
1295	92	4	0	187
1296	92	4	4	187
1297	93	4	4	187
1298	93	4	3	187
1299	93	4	3	187
1300	94	4	3	187
1301	94	4	2	187
1302	94	4	2	187
1303	95	4	2	187
1304	95	4	1	187
1305	95	4	1	187
1306	96	4	1	187
1307	96	4	0	187
1308	96	4	0	187
1309	96	4	0	186
1310	96	4	0	186
1311	96	4	4	186
1312	97	4	4	186
1313	97	4	3	186
1314	97	4	3	186
1315	98	4	3	186
1316	98	4	2	186
1317	98	4	2	186
1318	99	4	2	186
1319	99	4	1	186
1320	99	4	1	186
1321	100	4	1	186
1322	100	4	0	186
1323	100	4	0	186
1324	100	4	0	185
1325	100	4	0	185
1326	100	4	4	185
1327	101	4	4	185
1328	101	4	3	185
1329	101	4	3	185
1330	102	4	3	185
1331	102	4	2	185
1332	102	4	2	185
1333	103	4	2	185
1334	103	4	1	185
1335	103	4	1	185
1336	104	4	1	185
1337	104	4	0	185
1338	104	4	0	185
1339	104	4	0	184
1340	104	4	0	184
1341	104	4	4	184
1342	105	4	4	184
1343	105	4	3	184
1344	105	4	3	184
1345	106	4	3	184
1346	106	4	2	184
1347	106	4	2	184
1348	107	4	2	184
1349	107	4	1	184
1350	107	4	1	184
1351	108	4	1	184
1352	108	4	0	184
1353	108	4	0	184
1354	108	4	0	183
1355	108	4	0	183
1356	108	4	4	183
1357	109	4	4	183
1358	109	4	3	183
1359	109	4	3	183
1360	110	4	3	183
1361	110	4	2	183
1362	110	4	2	183
